city_dev_norm,training_hours_norm,experience_norm,last_new_job_norm,company_type_encoded,company_size,target
0.351297,0.570149,0.333333,0.200000,2.000000,1.000000,1.000000
0.942116,0.098507,0.142857,0.000000,0.000000,4.000000,0.000000
0.261477,0.797015,0.238095,0.200000,6.000000,3.000000,1.000000
0.954092,0.095522,0.190476,0.000000,0.000000,4.000000,0.000000
0.680639,0.002985,0.428571,0.200000,6.000000,8.000000,0.000000
0.942116,0.014925,0.761905,0.200000,6.000000,3.000000,0.000000
0.351297,0.017910,0.095238,0.000000,6.000000,4.000000,0.000000
0.896208,0.271642,0.142857,0.200000,0.000000,4.000000,0.000000
0.788423,0.128358,1.000000,1.000000,0.000000,4.000000,0.000000
0.628743,0.104478,1.000000,0.800000,6.000000,6.000000,0.000000
0.351297,0.110448,0.333333,0.200000,0.000000,4.000000,1.000000
0.706587,0.014925,0.619048,1.000000,1.000000,4.000000,0.000000
0.922156,0.119403,0.571429,0.200000,6.000000,4.000000,0.000000
0.896208,0.146269,0.285714,0.800000,6.000000,1.000000,0.000000
0.942116,0.534328,1.000000,0.400000,5.000000,6.000000,0.000000
0.636727,0.068657,0.095238,0.200000,0.000000,4.000000,0.000000
0.942116,0.483582,0.904762,1.000000,0.000000,4.000000,0.000000
0.942116,0.158209,0.666667,0.200000,2.000000,5.000000,0.000000
0.942116,0.089552,0.238095,0.200000,1.000000,3.000000,0.000000
0.499002,0.128358,0.190476,0.400000,6.000000,4.000000,0.000000
0.481038,0.253731,0.000000,0.200000,5.000000,6.000000,1.000000
0.351297,0.149254,0.190476,0.200000,6.000000,4.000000,1.000000
0.467066,0.313433,0.285714,0.000000,0.000000,4.000000,0.000000
0.351297,0.495522,0.333333,0.200000,6.000000,7.000000,1.000000
0.351297,0.250746,0.571429,1.000000,6.000000,6.000000,1.000000
0.950100,0.247761,1.000000,1.000000,6.000000,6.000000,0.000000
0.942116,0.761194,0.238095,0.200000,6.000000,8.000000,0.000000
0.710579,0.056716,1.000000,0.200000,0.000000,4.000000,1.000000
0.896208,0.149254,0.380952,0.200000,0.000000,4.000000,0.000000
0.942116,0.600000,1.000000,1.000000,0.000000,4.000000,1.000000
0.876248,0.146269,0.095238,0.200000,6.000000,4.000000,0.000000
0.582834,0.474627,0.142857,0.000000,0.000000,4.000000,0.000000
0.626747,0.062687,0.571429,0.200000,2.000000,3.000000,0.000000
0.950100,0.202985,0.285714,0.400000,6.000000,1.000000,0.000000
0.626747,0.032836,0.142857,1.000000,0.000000,4.000000,1.000000
0.954092,0.528358,0.333333,0.400000,1.000000,1.000000,0.000000
0.942116,0.182090,0.095238,0.200000,0.000000,4.000000,1.000000
0.870259,0.014925,0.809524,0.200000,2.000000,3.000000,0.000000
0.812375,0.044776,0.761905,0.400000,2.000000,3.000000,0.000000
0.610778,0.119403,0.714286,0.200000,0.000000,4.000000,0.000000
0.900200,0.080597,1.000000,0.200000,2.000000,4.000000,0.000000
0.710579,0.328358,0.380952,0.200000,0.000000,4.000000,1.000000
0.952096,0.125373,0.476190,0.400000,6.000000,5.000000,0.000000
0.610778,0.143284,0.095238,0.000000,0.000000,4.000000,0.000000
0.351297,0.104478,0.333333,0.400000,5.000000,8.000000,0.000000
0.950100,0.002985,0.809524,0.200000,0.000000,4.000000,0.000000
0.942116,0.053731,0.047619,0.000000,0.000000,4.000000,0.000000
0.900200,0.026866,0.190476,0.200000,6.000000,5.000000,0.000000
0.952096,0.077612,0.428571,0.200000,2.000000,1.000000,0.000000
0.499002,0.086567,0.476190,0.400000,3.000000,6.000000,1.000000
0.896208,0.032836,0.285714,0.400000,1.000000,1.000000,0.000000
0.954092,0.119403,0.285714,0.200000,6.000000,3.000000,1.000000
0.942116,0.367164,0.714286,0.200000,2.000000,4.000000,0.000000
0.626747,0.056716,0.428571,0.800000,6.000000,3.000000,0.000000
0.894212,0.820896,1.000000,0.400000,0.000000,4.000000,0.000000
0.351297,0.570149,0.142857,0.200000,6.000000,5.000000,1.000000
0.213573,0.083582,0.380952,0.400000,6.000000,4.000000,1.000000
0.351297,0.110448,0.523810,0.200000,1.000000,4.000000,1.000000
0.942116,0.286567,0.142857,0.200000,6.000000,4.000000,0.000000
0.942116,0.388060,1.000000,1.000000,5.000000,6.000000,0.000000
0.812375,0.137313,0.190476,0.200000,6.000000,8.000000,0.000000
0.710579,0.376119,0.476190,0.600000,6.000000,3.000000,0.000000
0.900200,0.277612,0.714286,1.000000,6.000000,4.000000,0.000000
0.203593,0.194030,0.142857,0.200000,6.000000,4.000000,1.000000
0.942116,0.483582,0.285714,0.400000,3.000000,5.000000,0.000000
0.922156,0.128358,0.238095,0.200000,6.000000,8.000000,0.000000
0.952096,0.540299,1.000000,0.600000,6.000000,8.000000,0.000000
0.922156,0.131343,1.000000,1.000000,6.000000,6.000000,0.000000
0.954092,0.050746,1.000000,1.000000,6.000000,3.000000,0.000000
0.499002,0.492537,0.380952,0.400000,6.000000,6.000000,1.000000
0.896208,0.083582,0.380952,0.600000,2.000000,3.000000,1.000000
0.942116,0.041791,0.523810,0.200000,0.000000,4.000000,0.000000
0.351297,0.086567,0.238095,0.400000,5.000000,4.000000,0.000000
0.351297,0.319403,0.285714,0.200000,6.000000,6.000000,0.000000
0.948104,0.116418,0.523810,0.200000,6.000000,7.000000,0.000000
0.640719,0.140299,0.142857,0.200000,2.000000,1.000000,0.000000
0.942116,0.161194,0.428571,0.200000,6.000000,3.000000,0.000000
0.762475,0.125373,0.571429,0.200000,6.000000,4.000000,0.000000
0.499002,0.468657,0.333333,0.400000,0.000000,4.000000,0.000000
0.942116,0.277612,0.380952,1.000000,6.000000,3.000000,0.000000
0.922156,0.495522,0.571429,0.200000,6.000000,6.000000,0.000000
0.922156,0.200000,0.238095,1.000000,6.000000,5.000000,0.000000
0.942116,0.337313,0.190476,0.200000,0.000000,4.000000,1.000000
0.942116,0.319403,1.000000,1.000000,0.000000,4.000000,0.000000
0.980040,0.101493,0.714286,1.000000,6.000000,3.000000,0.000000
0.351297,0.104478,0.095238,0.000000,0.000000,4.000000,0.000000
0.690619,0.014925,0.619048,0.200000,1.000000,1.000000,0.000000
0.942116,0.304478,0.428571,0.200000,0.000000,8.000000,0.000000
0.834331,0.540299,0.000000,0.000000,0.000000,4.000000,0.000000
0.942116,0.952239,0.904762,1.000000,6.000000,8.000000,0.000000
0.942116,0.379104,1.000000,0.800000,6.000000,3.000000,0.000000
0.467066,0.253731,1.000000,0.200000,6.000000,8.000000,0.000000
0.499002,0.113433,0.476190,0.600000,6.000000,6.000000,1.000000
0.061876,0.008955,0.095238,0.200000,2.000000,5.000000,0.000000
0.580838,0.128358,1.000000,1.000000,6.000000,1.000000,0.000000
0.892216,0.032836,0.571429,0.200000,6.000000,4.000000,0.000000
0.954092,0.050746,0.428571,0.200000,6.000000,4.000000,0.000000
0.942116,0.047761,1.000000,0.200000,3.000000,4.000000,0.000000
0.942116,0.779104,0.333333,1.000000,6.000000,6.000000,0.000000
0.932136,0.098507,0.095238,0.200000,0.000000,4.000000,0.000000
0.942116,0.194030,0.190476,0.200000,6.000000,3.000000,0.000000
0.954092,0.116418,1.000000,0.200000,6.000000,4.000000,0.000000
0.896208,0.026866,1.000000,1.000000,0.000000,4.000000,1.000000
0.942116,0.128358,0.190476,0.800000,0.000000,4.000000,1.000000
0.922156,0.164179,1.000000,1.000000,6.000000,1.000000,0.000000
0.706587,0.319403,0.095238,0.200000,6.000000,6.000000,0.000000
0.351297,0.080597,0.476190,0.200000,6.000000,3.000000,0.000000
0.610778,0.122388,0.761905,0.000000,6.000000,1.000000,0.000000
0.942116,0.014925,1.000000,1.000000,6.000000,5.000000,0.000000
0.942116,0.611940,1.000000,0.200000,6.000000,4.000000,0.000000
0.942116,0.080597,0.428571,0.200000,0.000000,4.000000,1.000000
0.351297,0.313433,0.047619,0.000000,6.000000,8.000000,0.000000
0.942116,0.149254,0.142857,0.200000,6.000000,8.000000,0.000000
0.980040,0.026866,0.095238,0.200000,0.000000,7.000000,0.000000
0.892216,0.382090,0.761905,0.200000,6.000000,1.000000,0.000000
0.922156,0.152239,0.619048,1.000000,5.000000,7.000000,1.000000
0.710579,0.065672,0.523810,0.400000,6.000000,4.000000,0.000000
0.942116,0.247761,0.095238,0.200000,0.000000,3.000000,0.000000
0.798403,0.029851,0.285714,0.200000,5.000000,5.000000,0.000000
0.950100,0.008955,0.714286,1.000000,6.000000,6.000000,0.000000
0.922156,0.970149,0.714286,0.200000,1.000000,4.000000,0.000000
0.932136,0.205970,0.333333,1.000000,6.000000,7.000000,0.000000
0.636727,0.361194,0.428571,1.000000,6.000000,6.000000,0.000000
0.942116,0.032836,0.809524,0.600000,6.000000,5.000000,1.000000
0.942116,0.388060,0.190476,0.200000,6.000000,3.000000,0.000000
0.942116,0.014925,0.190476,0.200000,6.000000,6.000000,0.000000
0.942116,0.023881,0.428571,0.200000,6.000000,4.000000,0.000000
0.942116,0.289552,1.000000,0.400000,6.000000,6.000000,0.000000
0.980040,0.056716,0.857143,0.200000,6.000000,4.000000,0.000000
0.942116,0.137313,0.095238,0.000000,0.000000,4.000000,1.000000
0.351297,0.271642,0.761905,0.800000,6.000000,7.000000,0.000000
0.499002,0.402985,0.285714,0.400000,0.000000,4.000000,0.000000
0.351297,0.331343,0.666667,0.200000,0.000000,3.000000,1.000000
0.261477,0.429851,0.000000,0.000000,0.000000,4.000000,1.000000
0.942116,0.283582,0.428571,0.800000,6.000000,8.000000,0.000000
0.626747,0.205970,0.428571,1.000000,0.000000,4.000000,0.000000
0.694611,0.358209,0.285714,0.200000,0.000000,4.000000,0.000000
0.610778,0.229851,0.333333,0.800000,0.000000,4.000000,0.000000
0.499002,0.014925,0.333333,0.200000,0.000000,4.000000,1.000000
0.351297,0.164179,0.095238,0.200000,6.000000,1.000000,1.000000
0.896208,0.194030,0.285714,0.200000,2.000000,3.000000,0.000000
0.952096,0.008955,0.952381,0.400000,6.000000,3.000000,0.000000
0.351297,0.182090,0.428571,0.200000,6.000000,7.000000,0.000000
0.706587,0.146269,0.095238,0.400000,6.000000,4.000000,0.000000
0.928144,0.032836,0.571429,0.400000,6.000000,3.000000,0.000000
0.898204,0.725373,0.666667,1.000000,6.000000,3.000000,0.000000
0.896208,0.462687,1.000000,1.000000,6.000000,3.000000,0.000000
0.876248,0.059701,1.000000,1.000000,6.000000,5.000000,0.000000
0.610778,0.194030,0.952381,1.000000,6.000000,4.000000,0.000000
0.942116,0.176119,1.000000,0.400000,6.000000,8.000000,0.000000
0.896208,0.277612,0.238095,0.400000,5.000000,4.000000,0.000000
0.922156,0.211940,0.714286,0.200000,2.000000,3.000000,0.000000
0.932136,0.423881,0.238095,0.200000,0.000000,4.000000,0.000000
0.942116,0.056716,0.523810,0.800000,0.000000,4.000000,0.000000
0.892216,0.002985,0.095238,0.200000,6.000000,4.000000,0.000000
0.774451,0.241791,0.428571,0.400000,6.000000,4.000000,0.000000
0.499002,0.137313,0.047619,0.200000,0.000000,4.000000,0.000000
0.948104,0.035821,1.000000,1.000000,6.000000,5.000000,0.000000
0.942116,0.032836,0.000000,0.000000,0.000000,4.000000,0.000000
0.634731,0.838806,0.285714,0.400000,6.000000,3.000000,1.000000
0.499002,0.211940,0.190476,0.400000,6.000000,4.000000,0.000000
0.942116,0.086567,0.952381,0.400000,0.000000,4.000000,1.000000
0.922156,0.268657,1.000000,0.200000,0.000000,4.000000,0.000000
0.954092,0.017910,0.619048,1.000000,5.000000,4.000000,0.000000
0.952096,0.262687,0.047619,0.000000,0.000000,4.000000,0.000000
0.882236,0.253731,0.476190,0.200000,6.000000,3.000000,1.000000
0.870259,0.074627,1.000000,0.200000,6.000000,7.000000,0.000000
0.942116,0.059701,0.190476,0.200000,5.000000,6.000000,0.000000
0.654691,0.089552,0.476190,0.200000,6.000000,1.000000,1.000000
0.922156,0.047761,0.714286,0.200000,2.000000,4.000000,0.000000
0.351297,0.158209,0.619048,0.200000,2.000000,4.000000,0.000000
0.876248,0.065672,0.571429,0.800000,6.000000,8.000000,1.000000
0.942116,0.265672,0.142857,0.000000,0.000000,4.000000,0.000000
0.942116,0.107463,0.523810,0.000000,0.000000,4.000000,1.000000
0.922156,0.119403,0.238095,0.200000,0.000000,4.000000,0.000000
0.942116,0.474627,0.190476,0.200000,6.000000,7.000000,0.000000
0.954092,0.247761,0.666667,0.200000,2.000000,3.000000,0.000000
0.499002,0.032836,0.333333,0.200000,0.000000,4.000000,1.000000
0.942116,0.540299,0.428571,0.000000,6.000000,8.000000,0.000000
0.876248,0.050746,1.000000,1.000000,6.000000,6.000000,0.000000
0.942116,0.005970,1.000000,0.200000,0.000000,4.000000,0.000000
0.980040,0.250746,0.476190,0.800000,6.000000,4.000000,0.000000
0.896208,0.059701,0.333333,0.000000,2.000000,5.000000,0.000000
0.942116,0.298507,0.238095,0.200000,5.000000,4.000000,0.000000
0.499002,0.092537,0.523810,0.200000,6.000000,4.000000,0.000000
0.922156,0.110448,0.523810,0.200000,0.000000,4.000000,0.000000
0.586826,0.128358,1.000000,1.000000,3.000000,8.000000,0.000000
0.774451,0.047761,0.428571,0.200000,6.000000,8.000000,0.000000
0.351297,0.149254,0.380952,0.400000,6.000000,6.000000,0.000000
0.261477,0.200000,0.142857,0.000000,6.000000,8.000000,1.000000
0.351297,0.394030,0.047619,0.200000,6.000000,4.000000,1.000000
0.351297,0.152239,1.000000,1.000000,6.000000,3.000000,0.000000
0.942116,0.629851,0.952381,0.200000,6.000000,6.000000,0.000000
0.463074,0.134328,0.190476,0.200000,0.000000,4.000000,1.000000
0.942116,0.044776,1.000000,0.800000,6.000000,5.000000,0.000000
0.942116,0.038806,0.190476,0.200000,0.000000,4.000000,1.000000
0.942116,0.020896,0.476190,0.200000,6.000000,4.000000,0.000000
0.706587,0.059701,0.476190,0.400000,0.000000,4.000000,0.000000
0.980040,0.107463,0.619048,0.200000,1.000000,1.000000,0.000000
0.351297,0.137313,0.238095,0.200000,0.000000,4.000000,0.000000
0.942116,0.277612,1.000000,0.200000,2.000000,4.000000,0.000000
0.467066,1.000000,0.238095,0.200000,6.000000,4.000000,0.000000
0.351297,0.017910,0.047619,0.200000,1.000000,1.000000,1.000000
0.706587,0.498507,0.095238,0.200000,0.000000,6.000000,0.000000
0.942116,0.164179,0.380952,0.800000,0.000000,4.000000,1.000000
0.896208,0.134328,1.000000,1.000000,5.000000,3.000000,0.000000
0.942116,0.047761,0.190476,0.000000,0.000000,4.000000,0.000000
0.942116,0.241791,0.190476,0.200000,6.000000,3.000000,0.000000
0.942116,0.128358,0.142857,0.200000,6.000000,8.000000,0.000000
0.942116,0.146269,0.428571,0.200000,6.000000,8.000000,0.000000
0.942116,0.113433,1.000000,1.000000,6.000000,5.000000,0.000000
0.922156,0.119403,1.000000,0.200000,0.000000,4.000000,0.000000
0.896208,0.044776,0.761905,1.000000,6.000000,3.000000,0.000000
0.942116,0.268657,1.000000,0.200000,6.000000,6.000000,0.000000
0.980040,0.122388,0.666667,0.200000,6.000000,8.000000,0.000000
0.588822,0.235821,0.523810,1.000000,6.000000,5.000000,0.000000
0.942116,0.280597,0.428571,0.400000,6.000000,3.000000,0.000000
0.774451,0.122388,0.476190,0.200000,0.000000,4.000000,0.000000
0.219561,0.262687,0.238095,0.400000,6.000000,6.000000,0.000000
0.942116,0.080597,0.238095,1.000000,6.000000,4.000000,0.000000
0.942116,0.402985,0.285714,0.800000,6.000000,7.000000,0.000000
0.922156,0.002985,0.714286,0.200000,6.000000,5.000000,0.000000
0.756487,0.026866,0.238095,0.000000,0.000000,1.000000,0.000000
0.467066,0.131343,0.095238,0.000000,0.000000,4.000000,1.000000
0.351297,0.065672,0.476190,0.600000,0.000000,4.000000,0.000000
0.812375,0.492537,0.285714,0.200000,6.000000,3.000000,0.000000
0.261477,0.098507,0.190476,0.200000,6.000000,4.000000,1.000000
0.954092,0.020896,1.000000,0.200000,6.000000,4.000000,0.000000
0.710579,0.014925,0.714286,1.000000,6.000000,4.000000,0.000000
0.954092,0.059701,0.857143,0.000000,0.000000,4.000000,1.000000
0.351297,0.140299,0.238095,0.400000,6.000000,3.000000,1.000000
0.954092,0.388060,0.809524,1.000000,0.000000,4.000000,0.000000
0.954092,0.131343,0.476190,0.400000,0.000000,4.000000,1.000000
0.882236,0.152239,0.380952,0.200000,6.000000,4.000000,0.000000
0.610778,0.113433,0.095238,0.400000,6.000000,4.000000,1.000000
0.351297,0.208955,0.095238,0.200000,6.000000,8.000000,0.000000
0.351297,0.152239,0.000000,0.200000,0.000000,4.000000,0.000000
0.499002,0.077612,0.333333,0.200000,0.000000,4.000000,0.000000
0.896208,0.032836,0.523810,0.400000,5.000000,7.000000,0.000000
0.499002,0.367164,1.000000,0.200000,0.000000,4.000000,1.000000
0.942116,0.385075,0.142857,0.000000,6.000000,3.000000,0.000000
0.954092,0.182090,0.523810,1.000000,0.000000,4.000000,0.000000
0.942116,0.623881,1.000000,1.000000,0.000000,4.000000,1.000000
0.954092,0.265672,0.571429,0.200000,6.000000,3.000000,0.000000
0.950100,0.086567,1.000000,0.200000,6.000000,6.000000,0.000000
0.351297,0.373134,0.476190,0.200000,6.000000,5.000000,0.000000
0.870259,0.014925,0.476190,0.400000,6.000000,3.000000,0.000000
0.942116,0.268657,0.047619,0.200000,0.000000,4.000000,1.000000
0.834331,0.343284,1.000000,1.000000,3.000000,4.000000,1.000000
0.950100,0.241791,0.285714,0.200000,0.000000,4.000000,1.000000
0.942116,0.188060,0.761905,0.200000,6.000000,4.000000,0.000000
0.351297,0.047761,0.190476,0.000000,0.000000,4.000000,0.000000
0.950100,0.149254,0.285714,0.200000,0.000000,3.000000,0.000000
0.942116,0.182090,1.000000,0.600000,6.000000,3.000000,0.000000
0.954092,0.080597,0.714286,0.000000,6.000000,4.000000,0.000000
0.942116,0.128358,0.190476,0.000000,0.000000,4.000000,0.000000
0.351297,0.194030,0.333333,0.800000,6.000000,8.000000,0.000000
0.876248,0.029851,0.095238,0.000000,0.000000,4.000000,0.000000
0.942116,0.050746,0.571429,0.600000,6.000000,4.000000,1.000000
0.876248,0.005970,1.000000,1.000000,5.000000,6.000000,1.000000
0.950100,0.101493,1.000000,0.800000,6.000000,4.000000,0.000000
0.788423,0.101493,0.142857,0.000000,0.000000,4.000000,0.000000
0.556886,0.250746,1.000000,1.000000,0.000000,4.000000,0.000000
0.499002,0.002985,1.000000,0.200000,6.000000,3.000000,0.000000
0.610778,0.438806,0.285714,0.200000,0.000000,4.000000,1.000000
0.942116,0.292537,0.142857,0.000000,6.000000,4.000000,0.000000
0.942116,0.008955,0.714286,0.400000,6.000000,4.000000,0.000000
0.942116,0.080597,0.190476,0.200000,0.000000,4.000000,1.000000
0.870259,0.041791,0.095238,0.200000,0.000000,3.000000,0.000000
0.894212,0.283582,0.666667,1.000000,6.000000,8.000000,0.000000
0.876248,0.044776,0.857143,0.400000,6.000000,4.000000,0.000000
0.942116,0.047761,0.190476,0.200000,6.000000,4.000000,0.000000
0.798403,0.050746,0.095238,0.000000,0.000000,4.000000,0.000000
0.203593,0.217910,0.238095,0.200000,0.000000,4.000000,1.000000
0.499002,0.047761,0.523810,0.200000,0.000000,3.000000,0.000000
0.351297,0.047761,0.428571,0.200000,0.000000,3.000000,0.000000
0.922156,0.310448,0.333333,0.400000,6.000000,5.000000,0.000000
0.812375,0.032836,0.095238,0.000000,6.000000,4.000000,0.000000
0.942116,0.023881,1.000000,0.400000,1.000000,4.000000,0.000000
0.954092,0.023881,1.000000,0.400000,6.000000,6.000000,0.000000
0.467066,0.119403,0.714286,0.200000,6.000000,6.000000,0.000000
0.942116,0.140299,0.238095,0.000000,0.000000,4.000000,1.000000
0.499002,0.164179,0.380952,0.200000,6.000000,3.000000,0.000000
0.351297,0.298507,0.095238,0.200000,6.000000,4.000000,1.000000
0.942116,0.244776,1.000000,1.000000,3.000000,6.000000,0.000000
0.706587,0.385075,0.666667,1.000000,6.000000,7.000000,1.000000
0.942116,0.268657,0.523810,0.400000,0.000000,4.000000,0.000000
0.908184,0.071642,0.095238,0.200000,0.000000,4.000000,1.000000
0.950100,0.444776,0.857143,1.000000,6.000000,6.000000,0.000000
0.942116,0.176119,1.000000,1.000000,6.000000,3.000000,0.000000
0.942116,0.235821,0.476190,0.400000,6.000000,3.000000,0.000000
0.812375,0.283582,0.428571,1.000000,6.000000,4.000000,1.000000
0.710579,0.202985,0.476190,0.200000,0.000000,7.000000,0.000000
0.481038,0.029851,0.285714,0.200000,0.000000,4.000000,0.000000
0.485030,0.116418,0.571429,1.000000,0.000000,4.000000,1.000000
0.900200,0.205970,0.238095,0.000000,0.000000,4.000000,1.000000
0.942116,0.122388,0.095238,0.000000,0.000000,4.000000,1.000000
0.954092,0.011940,0.333333,1.000000,6.000000,4.000000,0.000000
0.942116,0.232836,0.619048,0.400000,5.000000,4.000000,0.000000
0.950100,0.104478,0.714286,0.800000,6.000000,3.000000,0.000000
0.980040,0.074627,0.333333,0.400000,6.000000,8.000000,0.000000
0.980040,0.429851,0.619048,0.200000,0.000000,4.000000,0.000000
0.980040,0.247761,0.714286,0.600000,6.000000,6.000000,0.000000
0.499002,0.382090,0.190476,0.200000,0.000000,4.000000,0.000000
0.213573,0.071642,0.000000,0.000000,0.000000,4.000000,1.000000
0.942116,0.101493,0.333333,0.200000,6.000000,3.000000,0.000000
0.876248,0.358209,1.000000,0.400000,0.000000,4.000000,1.000000
0.812375,0.271642,1.000000,1.000000,6.000000,1.000000,0.000000
0.351297,0.316418,0.142857,0.600000,6.000000,4.000000,1.000000
0.499002,0.217910,0.476190,0.200000,0.000000,4.000000,0.000000
0.626747,0.170149,0.238095,0.000000,3.000000,8.000000,0.000000
0.942116,0.155224,0.142857,0.400000,0.000000,4.000000,1.000000
0.954092,0.095522,1.000000,0.200000,6.000000,3.000000,0.000000
0.351297,0.005970,0.047619,0.200000,6.000000,3.000000,1.000000
0.942116,0.041791,0.000000,0.200000,6.000000,3.000000,0.000000
0.922156,0.143284,1.000000,0.400000,6.000000,4.000000,1.000000
0.942116,0.026866,0.428571,0.200000,6.000000,8.000000,0.000000
0.896208,0.047761,0.285714,0.200000,5.000000,3.000000,0.000000
0.481038,0.892537,0.333333,0.000000,6.000000,3.000000,0.000000
0.710579,0.017910,0.333333,1.000000,6.000000,5.000000,1.000000
0.351297,0.167164,0.142857,1.000000,0.000000,4.000000,1.000000
0.942116,0.271642,0.571429,0.000000,0.000000,4.000000,0.000000
0.896208,0.641791,0.857143,0.200000,0.000000,4.000000,0.000000
0.948104,0.131343,0.190476,0.800000,6.000000,4.000000,0.000000
0.942116,0.791045,0.476190,1.000000,6.000000,1.000000,0.000000
0.814371,0.214925,1.000000,0.800000,2.000000,4.000000,0.000000
0.485030,0.447761,0.142857,0.200000,0.000000,4.000000,1.000000
0.812375,0.301493,0.333333,1.000000,3.000000,4.000000,1.000000
0.588822,0.492537,0.333333,0.800000,0.000000,4.000000,0.000000
0.710579,0.110448,0.142857,0.600000,0.000000,4.000000,0.000000
0.942116,0.152239,1.000000,0.200000,0.000000,4.000000,0.000000
0.351297,0.086567,0.000000,0.200000,6.000000,4.000000,1.000000
0.942116,0.262687,0.380952,0.800000,0.000000,4.000000,1.000000
0.942116,0.295522,0.809524,1.000000,6.000000,5.000000,0.000000
0.942116,0.164179,0.238095,0.200000,0.000000,4.000000,1.000000
0.654691,0.080597,0.142857,0.200000,6.000000,3.000000,0.000000
0.942116,0.089552,0.809524,1.000000,6.000000,3.000000,0.000000
0.942116,0.098507,0.380952,0.200000,0.000000,4.000000,1.000000
0.756487,0.558209,1.000000,1.000000,6.000000,8.000000,0.000000
0.858283,0.328358,0.666667,1.000000,6.000000,3.000000,0.000000
0.882236,0.077612,0.333333,0.600000,0.000000,4.000000,0.000000
0.626747,0.119403,0.285714,0.600000,0.000000,4.000000,0.000000
0.954092,0.319403,0.142857,0.600000,6.000000,3.000000,0.000000
0.928144,0.026866,0.333333,0.200000,6.000000,1.000000,0.000000
0.954092,0.044776,0.714286,0.000000,6.000000,4.000000,0.000000
0.896208,0.074627,1.000000,0.200000,2.000000,3.000000,0.000000
0.351297,0.468657,0.190476,0.200000,0.000000,3.000000,0.000000
0.942116,0.140299,0.047619,0.200000,6.000000,8.000000,0.000000
0.942116,0.002985,0.142857,0.400000,6.000000,6.000000,0.000000
0.832335,0.271642,0.285714,0.800000,1.000000,4.000000,0.000000
0.203593,0.083582,0.000000,0.000000,0.000000,4.000000,1.000000
0.858283,0.292537,0.476190,0.400000,0.000000,4.000000,1.000000
0.942116,0.140299,0.047619,0.200000,6.000000,7.000000,1.000000
0.892216,0.161194,0.190476,0.200000,2.000000,3.000000,0.000000
0.980040,0.146269,1.000000,1.000000,0.000000,4.000000,0.000000
0.942116,0.205970,1.000000,1.000000,6.000000,3.000000,0.000000
0.954092,0.140299,0.571429,0.200000,6.000000,4.000000,0.000000
0.812375,0.223881,0.523810,0.400000,0.000000,4.000000,1.000000
0.788423,0.504478,0.142857,0.400000,2.000000,4.000000,0.000000
0.942116,0.152239,0.047619,0.200000,0.000000,4.000000,1.000000
0.928144,0.095522,0.428571,0.200000,2.000000,3.000000,0.000000
0.213573,0.170149,0.000000,0.200000,0.000000,4.000000,0.000000
0.351297,0.032836,0.428571,0.200000,6.000000,8.000000,1.000000
0.157685,0.116418,0.190476,0.200000,0.000000,4.000000,1.000000
0.922156,0.149254,0.476190,0.200000,0.000000,4.000000,0.000000
0.942116,0.146269,1.000000,1.000000,3.000000,6.000000,1.000000
0.896208,0.474627,0.285714,0.200000,0.000000,8.000000,0.000000
0.351297,0.152239,0.047619,0.000000,0.000000,4.000000,0.000000
0.499002,0.041791,0.380952,0.200000,0.000000,4.000000,0.000000
0.942116,0.020896,0.142857,0.600000,6.000000,3.000000,1.000000
0.499002,0.116418,0.476190,0.000000,0.000000,4.000000,0.000000
0.942116,0.122388,0.190476,0.200000,6.000000,6.000000,0.000000
0.351297,0.023881,0.095238,0.200000,6.000000,6.000000,0.000000
0.351297,0.098507,0.428571,0.200000,5.000000,6.000000,0.000000
0.900200,0.283582,0.571429,1.000000,2.000000,4.000000,0.000000
0.351297,0.092537,0.142857,0.000000,0.000000,4.000000,0.000000
0.229541,0.304478,0.285714,0.200000,6.000000,3.000000,1.000000
0.710579,0.161194,1.000000,0.800000,0.000000,8.000000,0.000000
0.888224,0.161194,0.238095,0.400000,6.000000,4.000000,0.000000
0.942116,0.041791,0.523810,0.200000,3.000000,4.000000,0.000000
0.690619,0.098507,0.619048,0.600000,6.000000,4.000000,0.000000
0.922156,0.077612,0.428571,0.800000,1.000000,4.000000,0.000000
0.942116,0.038806,0.666667,0.600000,6.000000,7.000000,0.000000
0.710579,0.223881,0.523810,0.200000,6.000000,7.000000,0.000000
0.351297,0.035821,0.047619,0.200000,6.000000,3.000000,1.000000
0.499002,0.289552,0.190476,0.200000,3.000000,4.000000,0.000000
0.908184,0.032836,1.000000,1.000000,2.000000,3.000000,0.000000
0.942116,0.611940,0.190476,0.200000,6.000000,5.000000,0.000000
0.870259,0.170149,0.285714,0.200000,6.000000,5.000000,1.000000
0.942116,0.068657,0.428571,0.400000,2.000000,4.000000,0.000000
0.774451,0.080597,0.285714,0.200000,6.000000,8.000000,0.000000
0.928144,0.131343,0.523810,0.200000,6.000000,4.000000,0.000000
0.954092,0.122388,0.238095,0.200000,6.000000,8.000000,0.000000
0.870259,0.202985,0.380952,0.400000,6.000000,3.000000,0.000000
0.922156,0.582090,0.666667,0.200000,6.000000,4.000000,0.000000
0.896208,0.379104,0.333333,0.200000,0.000000,4.000000,0.000000
0.908184,0.050746,0.333333,0.600000,6.000000,4.000000,0.000000
0.942116,0.134328,0.619048,0.800000,6.000000,4.000000,0.000000
